occurrenceID	basisOfRecord	scientificName	scientificNameAuthorship	taxonRank	kingdom	family	genus	specificEpithet	infraspecificEpithet	taxonRemarks	eventDate	year	month	day	recordedBy	identifiedBy	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	country	countryCode	stateProvince	county	locality	elevation	elevationUnit	habitat	associatedTaxa	occurrenceRemarks	catalogNumber	institutionCode	collectionCode	license	rightsHolder	datasetName	references
ORCHID_1038	HumanObservation	Ct		species	Plantae	Orchidaceae	Ct				2025-08-24	2025	8	24												meters				1038	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1040	HumanObservation	Bulb echinolabium	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	echinolabium			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1040	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1048	HumanObservation	"Bulb ""Candy"""	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum				2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1048	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1054	HumanObservation	Bulb tingabarinum	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	tingabarinum			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1054	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1058	HumanObservation	Bulb wendlandii	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	wendlandii			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1058	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1085	HumanObservation	It		species	Plantae	Orchidaceae	It				2025-08-24	2025	8	24												meters				1085	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1089	HumanObservation	"Rechingerara ""Sunset"""		species	Plantae	Orchidaceae	Rechingerara				2025-08-24	2025	8	24												meters				1089	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1091	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1091	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1094	HumanObservation	S		species	Plantae	Orchidaceae	S				2025-08-24	2025	8	24												meters				1094	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1095	HumanObservation	Pt		species	Plantae	Orchidaceae	Pt				2025-08-24	2025	8	24												meters				1095	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1096	HumanObservation	Cyrtorchis chailuana	Schltr.	species	Plantae	Orchidaceae	Cyrtorchis	chailuana			2025-08-24	2025	8	24						Tanzania	TZ	Native to Tanzania				meters	Epiphytic or terrestrial orchid		Genus native to: Tanzania, Madagascar, Ghana	1096	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1099	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1099	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1102	HumanObservation	St		species	Plantae	Orchidaceae	St				2025-08-24	2025	8	24												meters				1102	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1073	HumanObservation	Ct		species	Plantae	Orchidaceae	Ct				2025-08-24	2025	8	24												meters				1073	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1079	HumanObservation	Bulb nitidum	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	nitidum			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1079	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1086	HumanObservation	Bulb maximum	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	maximum			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1086	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1108	HumanObservation	"L ""Sunset"""		species	Plantae	Orchidaceae	L				2025-08-24	2025	8	24												meters				1108	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1113	HumanObservation	Pt		species	Plantae	Orchidaceae	Pt				2025-08-24	2025	8	24												meters				1113	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1122	HumanObservation	"T ""SanBar"""		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				1122	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1124	HumanObservation	T (Corcovado Ã Pa)		species	Plantae	Orchidaceae	T				2025-08-24	2025	8	24												meters				1124	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1125	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1125	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1127	HumanObservation	"Rechingerara ""Sunset"""		species	Plantae	Orchidaceae	Rechingerara				2025-08-24	2025	8	24												meters				1127	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1130	HumanObservation	I		species	Plantae	Orchidaceae	I				2025-08-24	2025	8	24												meters				1130	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1131	HumanObservation	C (Corcovado Ã Pa)		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1131	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1134	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1134	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1112	HumanObservation	Bulb blumei	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	blumei			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1112	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1132	HumanObservation	Bulb frostii	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	frostii			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1132	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1133	HumanObservation	Bulb wallichii	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	wallichii			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1133	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1149	HumanObservation	Bulb hematipes	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	hematipes			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1149	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1156	HumanObservation	Bulb acutebracteatum	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	acutebracteatum			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1156	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1160	HumanObservation	Bulb hematipes	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	hematipes			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1160	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1164	HumanObservation	Bulb pardalotum	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	pardalotum			2025-08-24	2025	8	24						Indonesia	ID	Native to Indonesia				meters	Epiphytic on trees in tropical rainforests		Genus native to: Indonesia, Malaysia, Thailand	1164	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1187	HumanObservation	L lobata		species	Plantae	Orchidaceae	L	lobata			2025-08-24	2025	8	24												meters				1187	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1189	HumanObservation	P		species	Plantae	Orchidaceae	P				2025-08-24	2025	8	24												meters				1189	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1192	HumanObservation	Calanthe sp		species	Plantae	Orchidaceae	Calanthe	sp			2025-08-24	2025	8	24												meters				1192	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1193	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1193	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1194	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1194	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1196	HumanObservation	C bicolor		species	Plantae	Orchidaceae	C	bicolor			2025-08-24	2025	8	24												meters				1196	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1197	HumanObservation	Pt		species	Plantae	Orchidaceae	Pt				2025-08-24	2025	8	24												meters				1197	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1198	HumanObservation	Pt		species	Plantae	Orchidaceae	Pt				2025-08-24	2025	8	24												meters				1198	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1199	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1199	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1210	HumanObservation	Rhyncholaelia digbyana		species	Plantae	Orchidaceae	Rhyncholaelia	digbyana			2025-08-24	2025	8	24												meters				1210	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1213	HumanObservation	Pt		species	Plantae	Orchidaceae	Pt				2025-08-24	2025	8	24												meters				1213	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1214	HumanObservation	L purpurata		species	Plantae	Orchidaceae	L	purpurata			2025-08-24	2025	8	24												meters				1214	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1215	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1215	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1126	HumanObservation	Bulb medusae	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	medusae			2025-08-24	2025	8	24	Five Cities Orchid Society	Five Cities Orchid Society				Thailand	TH	Thailand/Malaysia		Thailand/Malaysia		meters	Epiphytic on trees in tropical rainforests		Bulbophyllum medusae - Native to Thailand/Malaysia. Epiphytic orchid requiring warm, humid conditions.	1126	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1150	HumanObservation	Bulb alkmaarense	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	alkmaarense			2025-08-24	2025	8	24	Five Cities Orchid Society	Five Cities Orchid Society				Indonesia	ID	Indonesia		Indonesia		meters	Epiphytic on trees in tropical rainforests		Bulbophyllum alkmaarense - Native to Indonesia. Epiphytic orchid requiring warm, humid conditions.	1150	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1158	HumanObservation	Bulb medusae	(Thouars) Louis	species	Plantae	Orchidaceae	Bulbophyllum	medusae			2025-08-24	2025	8	24	Five Cities Orchid Society	Five Cities Orchid Society				Thailand	TH	Thailand/Malaysia		Thailand/Malaysia		meters	Epiphytic on trees in tropical rainforests		Bulbophyllum medusae - Native to Thailand/Malaysia. Epiphytic orchid requiring warm, humid conditions.	1158	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1217	HumanObservation	Bt		species	Plantae	Orchidaceae	Bt				2025-08-24	2025	8	24												meters				1217	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1219	HumanObservation	Spathoglottis kimballiana		species	Plantae	Orchidaceae	Spathoglottis	kimballiana			2025-08-24	2025	8	24												meters				1219	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1226	HumanObservation	S coccinea		species	Plantae	Orchidaceae	S	coccinea			2025-08-24	2025	8	24												meters				1226	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_1230	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-24	2025	8	24												meters				1230	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
